SKU,Toy Name,Price,Quantity,Age Range,Manufacturer
77613,Lego Set,40.91,12,2-5,Lego
77638,Dollhouse,55.16,73,5-10,Lego
77651,Action Figure,9.59,91,4-7,Lego
77662,Action Figure,63.18,80,6-12,Lego
77665,Dollhouse,37.62,17,7-14,Lego
77671,Building Blocks,32.45,20,4-7,Lego
77687,Board Game,48.63,33,2-5,Lego
77727,Puzzle,58.58,3,4-7,Lego
77733,RC Car,67.26,89,7-14,Lego
77741,Building Blocks,37.1,3,9-15,Lego
77746,RC Car,15.59,25,1-3,Lego
77757,Lego Set,91.85,91,4-7,Lego
77758,RC Car,51.88,42,1-3,Lego
77769,Stuffed Elephant,16.46,92,1-3,Lego
77772,RC Car,7.09,50,9-15,Lego
77783,Puzzle,51.04,96,1-3,Lego
77794,Dollhouse,54.67,48,1-3,Lego
77823,RC Car,91.87,16,6-12,Lego
77824,RC Car,25.06,61,9-15,Lego
77850,Board Game,89.12,6,9-15,Lego
77861,Dollhouse,7.63,1,4-7,Lego
77888,Board Game,14.17,73,2-5,Lego
77901,RC Car,62.45,100,8-14,Lego
77904,RC Car,55.79,81,7-14,Lego
77924,Lego Set,5.85,3,2-5,Lego
77935,Lego Set,32.45,89,5-10,Lego
77942,Puzzle,36.11,99,8-14,Lego
77943,Puzzle,45.3,45,9-15,Lego
77945,Building Blocks,16.09,76,8-14,Lego
77947,Building Blocks,30.03,34,2-5,Lego
77954,Building Blocks,18.5,14,1-3,Lego
77958,Lego Set,19.73,8,4-7,Lego
77960,Water Gun,29.58,49,9-15,Lego
77962,Dollhouse,23.67,67,1-3,Lego
77965,Lego Set,8.16,63,3-6,Lego
77982,Water Gun,87.54,24,1-3,Lego
77986,Teddy Bear,89.28,3,9-15,Lego
77991,Action Figure,44.71,75,3-6,Lego
77992,Lego Set,29.86,16,8-14,Lego
77995,Teddy Bear,21.68,31,9-15,Lego
78007,Lego Set,48.32,44,7-14,Lego
78016,Puzzle,69.68,43,9-15,Lego
78032,Teddy Bear,67.43,3,6-12,Lego
78038,Lego Set,29.0,51,7-14,Lego
78052,Board Game,50.68,91,7-14,Lego
78054,Action Figure,65.98,3,1-3,Lego
78055,Board Game,22.45,53,7-14,Lego
78075,Stuffed Elephant,27.12,85,1-3,Lego
78086,Action Figure,53.49,16,8-14,Lego
78100,RC Car,25.79,6,9-15,Lego
78132,Teddy Bear,71.36,97,8-14,Lego
78144,Dollhouse,58.76,1,9-15,Lego
78155,RC Car,45.69,78,5-10,Lego
78157,RC Car,42.94,17,6-12,Lego
78159,Dollhouse,76.93,88,9-15,Lego
78179,Board Game,66.37,57,4-7,Lego
78183,RC Car,57.48,73,2-5,Lego
78209,Lego Set,33.58,79,2-5,Lego
78228,Puzzle,71.68,48,4-7,Lego
78230,Action Figure,40.87,32,5-10,Lego
78231,Board Game,53.11,42,2-5,Lego
78237,Board Game,59.42,94,8-14,Lego
78261,Building Blocks,99.89,86,1-3,Lego
78271,Building Blocks,37.8,20,1-3,Lego
78343,Water Gun,21.48,10,7-14,Lego
78349,Teddy Bear,11.01,82,5-10,Lego
78352,Action Figure,57.44,60,6-12,Lego
78355,Board Game,74.18,90,7-14,Lego
78359,Board Game,84.56,51,8-14,Lego
78365,Building Blocks,55.12,99,8-14,Lego
78379,Board Game,47.97,18,2-5,Lego
78388,Water Gun,6.82,63,1-3,Lego
78400,RC Car,12.02,10,8-14,Lego
78425,Board Game,57.6,22,9-15,Lego
78435,Lego Set,54.45,90,8-14,Lego
78473,Board Game,5.93,53,6-12,Lego
78495,RC Car,17.69,8,4-7,Lego
78500,Puzzle,82.77,69,8-14,Lego
78511,Water Gun,51.03,10,2-5,Lego
78513,Puzzle,37.39,56,4-7,Lego
78528,Puzzle,57.69,57,8-14,Lego
78550,Stuffed Elephant,31.51,22,9-15,Lego
78565,Stuffed Elephant,38.47,66,7-14,Lego
78567,Action Figure,81.4,38,9-15,Lego
78576,Board Game,60.78,71,2-5,Lego
78605,Teddy Bear,12.35,66,9-15,Lego
78617,Water Gun,68.83,49,2-5,Lego
78627,Building Blocks,14.54,9,3-6,Lego
78636,Lego Set,11.35,2,7-14,Lego
78639,Board Game,67.97,90,1-3,Lego
78648,Teddy Bear,38.61,32,3-6,Lego
78658,Teddy Bear,14.97,40,7-14,Lego
78671,Stuffed Elephant,68.85,12,5-10,Lego
78687,Dollhouse,69.6,79,2-5,Lego
78707,Dollhouse,48.13,60,8-14,Lego
78717,Stuffed Elephant,63.01,81,9-15,Lego
78724,RC Car,96.1,79,8-14,Lego
78755,Dollhouse,26.53,8,4-7,Lego
78768,Water Gun,76.4,88,6-12,Lego
78775,Board Game,52.18,81,6-12,Lego
78783,Board Game,81.9,34,8-14,Lego
78785,Stuffed Elephant,20.54,81,9-15,Lego
78796,Board Game,88.51,88,4-7,Lego
78802,Action Figure,14.22,78,7-14,Lego
78808,Lego Set,62.42,11,8-14,Lego
78816,Action Figure,58.6,14,5-10,Lego
78840,Teddy Bear,6.33,27,3-6,Lego
78846,Board Game,90.62,96,2-5,Lego
78849,Board Game,61.62,29,8-14,Lego
78851,Dollhouse,79.71,41,4-7,Lego
78904,RC Car,84.78,3,5-10,Lego
78921,Lego Set,42.08,95,6-12,Lego
78928,Stuffed Elephant,22.3,3,2-5,Lego
78933,RC Car,78.78,1,6-12,Lego
78944,Lego Set,76.56,42,2-5,Lego
78990,Stuffed Elephant,43.55,25,6-12,Lego
78997,Puzzle,91.1,11,7-14,Lego
79014,Building Blocks,72.93,30,4-7,Lego
79029,RC Car,69.31,40,8-14,Lego
79039,Board Game,90.47,63,9-15,Lego
79044,Dollhouse,38.06,26,4-7,Lego
79046,RC Car,24.18,66,1-3,Lego
79051,Water Gun,63.4,56,3-6,Lego
79093,RC Car,54.79,79,9-15,Lego
79110,Water Gun,88.07,56,8-14,Lego
79123,Board Game,61.63,35,7-14,Lego
79147,RC Car,58.67,28,3-6,Lego
79163,Lego Set,37.82,99,5-10,Lego
79172,Board Game,93.82,52,2-5,Lego
79180,Action Figure,34.11,88,3-6,Lego
79199,Teddy Bear,66.79,79,1-3,Lego
79212,Building Blocks,40.01,75,9-15,Lego
79215,Building Blocks,97.65,5,9-15,Lego
79222,Lego Set,90.28,95,8-14,Lego
79224,Board Game,39.1,67,7-14,Lego
79229,Puzzle,8.64,25,4-7,Lego
79230,RC Car,86.99,15,9-15,Lego
79241,Building Blocks,56.78,98,8-14,Lego
79247,Puzzle,46.45,13,9-15,Lego
79253,Lego Set,55.87,67,5-10,Lego
79275,Action Figure,67.71,82,7-14,Lego
79282,Teddy Bear,31.16,2,3-6,Lego
79301,Board Game,82.09,61,7-14,Lego
79307,Action Figure,7.13,72,2-5,Lego
79310,RC Car,46.35,58,2-5,Lego
79318,Dollhouse,73.21,54,8-14,Lego
79330,Teddy Bear,26.66,25,1-3,Lego
79363,Puzzle,98.83,51,3-6,Lego
79371,Building Blocks,38.71,33,1-3,Lego
79374,Puzzle,52.35,5,1-3,Lego
79376,Water Gun,62.82,36,8-14,Lego
79414,Teddy Bear,89.62,23,6-12,Lego
79427,Lego Set,45.92,39,4-7,Lego
79432,Action Figure,38.62,85,6-12,Lego
79435,RC Car,94.73,3,9-15,Lego
79436,RC Car,59.19,43,7-14,Lego
79440,Water Gun,81.58,22,3-6,Lego
79442,RC Car,43.36,89,2-5,Lego
79448,Teddy Bear,64.69,81,3-6,Lego
79453,Building Blocks,92.92,23,8-14,Lego
79474,Board Game,78.06,12,3-6,Lego
79477,Teddy Bear,95.26,60,1-3,Lego
79481,Action Figure,78.03,44,4-7,Lego
79503,Action Figure,82.94,40,8-14,Lego
79505,Puzzle,16.28,6,1-3,Lego
79508,Stuffed Elephant,22.12,95,7-14,Lego
79514,RC Car,15.97,40,6-12,Lego
79531,Dollhouse,57.67,81,5-10,Lego
79551,Building Blocks,83.42,97,2-5,Lego
79552,Stuffed Elephant,14.7,25,7-14,Lego
79556,Water Gun,55.72,47,2-5,Lego
79563,Board Game,72.44,35,5-10,Lego
79569,Building Blocks,19.16,6,8-14,Lego
79585,Dollhouse,37.85,20,2-5,Lego
79591,RC Car,21.04,93,8-14,Lego
79600,Dollhouse,59.46,9,8-14,Lego
79631,Action Figure,34.01,99,1-3,Lego
79633,Stuffed Elephant,28.02,50,9-15,Lego
79640,Lego Set,34.11,97,3-6,Lego
79669,Teddy Bear,60.1,65,5-10,Lego
79670,Water Gun,32.22,96,9-15,Lego
79671,Action Figure,11.38,14,9-15,Lego
79691,Action Figure,65.96,49,9-15,Lego
79696,Lego Set,13.28,97,7-14,Lego
79700,Puzzle,7.3,95,4-7,Lego
79728,Board Game,60.68,51,1-3,Lego
79730,Water Gun,35.18,32,3-6,Lego
79732,Action Figure,78.21,68,3-6,Lego
79734,Stuffed Elephant,82.37,84,6-12,Lego
79735,Board Game,9.24,89,2-5,Lego
79760,Board Game,49.2,41,9-15,Lego
79763,Puzzle,73.32,91,1-3,Lego
79766,Puzzle,21.0,60,7-14,Lego
79784,Dollhouse,16.27,38,5-10,Lego
79786,Dollhouse,47.43,74,8-14,Lego
79788,Puzzle,24.79,57,2-5,Lego
79792,Building Blocks,20.0,96,6-12,Lego
79794,Teddy Bear,96.61,37,5-10,Lego
79813,Lego Set,93.98,56,5-10,Lego
79822,Dollhouse,64.55,48,7-14,Lego
79831,Building Blocks,34.57,51,4-7,Lego
79856,Puzzle,12.66,80,8-14,Lego
79859,Lego Set,21.24,66,4-7,Lego
79861,Action Figure,17.24,6,4-7,Lego
79873,Dollhouse,64.76,42,8-14,Lego
79875,Building Blocks,89.84,13,7-14,Lego
79887,Action Figure,90.84,83,8-14,Lego
79892,RC Car,24.87,84,8-14,Lego
79896,Stuffed Elephant,34.97,66,7-14,Lego
79914,Stuffed Elephant,60.12,21,8-14,Lego
79917,Stuffed Elephant,46.25,94,2-5,Lego
79919,Lego Set,22.25,19,4-7,Lego
79930,Action Figure,87.37,83,1-3,Lego
79931,Dollhouse,50.94,25,9-15,Lego
79932,Board Game,49.09,62,5-10,Lego
79958,Action Figure,20.55,58,5-10,Lego
79965,Lego Set,88.58,15,7-14,Lego
79980,Water Gun,77.91,58,3-6,Lego
79989,Water Gun,92.41,84,4-7,Lego
79995,Puzzle,18.79,64,8-14,Lego
79998,Teddy Bear,94.47,2,5-10,Lego
80003,Puzzle,53.35,18,1-3,Lego
80008,Teddy Bear,59.8,59,6-12,Lego
80015,Board Game,69.03,6,6-12,Lego
80026,Dollhouse,38.9,32,7-14,Lego
80034,Stuffed Elephant,92.31,70,4-7,Lego
80038,Stuffed Elephant,75.78,48,4-7,Lego
80047,Water Gun,21.26,26,5-10,Lego
80050,Puzzle,66.93,47,2-5,Lego
80062,Action Figure,10.86,79,8-14,Lego
80082,Lego Set,7.84,3,4-7,Lego
80087,Lego Set,87.34,51,2-5,Lego
80088,Building Blocks,67.12,74,4-7,Lego
80092,Puzzle,88.49,27,6-12,Lego
80102,Building Blocks,83.84,16,5-10,Lego
80103,Action Figure,7.2,39,7-14,Lego
80105,Stuffed Elephant,79.28,14,4-7,Lego
80110,Teddy Bear,7.47,33,4-7,Lego
80111,Puzzle,34.57,87,1-3,Lego
80118,Teddy Bear,28.34,34,3-6,Lego
80140,Board Game,11.27,40,4-7,Lego
80141,Action Figure,91.34,64,7-14,Lego
80143,Stuffed Elephant,38.77,50,5-10,Lego
80147,Action Figure,38.01,54,2-5,Lego
80167,Puzzle,33.99,93,7-14,Lego
80178,Dollhouse,70.74,72,1-3,Lego
80187,Lego Set,10.52,65,6-12,Lego
80224,Puzzle,90.41,6,4-7,Lego
80238,Board Game,30.29,38,7-14,Lego
80239,Water Gun,43.56,51,4-7,Lego
80267,RC Car,75.34,88,5-10,Lego
80301,Puzzle,49.5,68,2-5,Lego
80307,Lego Set,28.82,96,5-10,Lego
80329,Stuffed Elephant,19.05,66,4-7,Lego
80361,Board Game,96.86,52,1-3,Lego
80364,Puzzle,47.87,72,9-15,Lego
80365,Water Gun,80.21,44,4-7,Lego
80374,Lego Set,67.05,59,1-3,Lego
80392,Teddy Bear,77.2,9,9-15,Lego
80404,Lego Set,83.35,60,6-12,Lego
80411,Lego Set,50.74,81,3-6,Lego
80412,Teddy Bear,17.56,4,9-15,Lego
80417,Stuffed Elephant,52.02,1,8-14,Lego
80424,Board Game,36.31,83,9-15,Lego
80463,RC Car,12.82,39,8-14,Lego
80465,RC Car,53.18,65,8-14,Lego
80466,Lego Set,55.38,81,4-7,Lego
80471,Water Gun,46.94,41,8-14,Lego
80477,RC Car,75.84,92,2-5,Lego
80496,Puzzle,96.89,96,4-7,Lego
80500,Stuffed Elephant,49.86,37,1-3,Lego
80503,Water Gun,84.25,61,8-14,Lego
80523,Building Blocks,63.66,41,3-6,Lego
80532,RC Car,35.14,13,6-12,Lego
80536,Dollhouse,53.05,33,4-7,Lego
80541,Dollhouse,82.15,91,6-12,Lego
80559,Action Figure,87.89,82,6-12,Lego
80566,Water Gun,25.13,21,5-10,Lego
80569,Lego Set,97.14,100,9-15,Lego
80573,Building Blocks,8.09,24,1-3,Lego
80591,Teddy Bear,77.56,93,4-7,Lego
80628,Board Game,88.15,12,5-10,Lego
80637,Dollhouse,87.59,57,1-3,Lego
80641,Board Game,51.63,27,4-7,Lego
80647,Lego Set,90.76,55,9-15,Lego
80657,Lego Set,58.63,39,6-12,Lego
80659,Water Gun,51.29,7,7-14,Lego
80670,Lego Set,33.37,30,3-6,Lego
80681,Dollhouse,28.64,5,7-14,Lego
80687,Lego Set,9.41,37,1-3,Lego
80690,Stuffed Elephant,81.75,21,2-5,Lego
80696,Board Game,12.3,36,7-14,Lego
80706,Board Game,81.59,33,1-3,Lego
80717,RC Car,90.98,70,9-15,Lego
80718,Board Game,94.16,76,9-15,Lego
80739,Building Blocks,86.84,84,8-14,Lego
80741,Water Gun,74.52,38,9-15,Lego
80749,Lego Set,72.39,11,8-14,Lego
80765,Building Blocks,76.81,47,3-6,Lego
80767,Teddy Bear,36.68,37,3-6,Lego
80777,Board Game,92.82,43,9-15,Lego
80783,Action Figure,97.2,93,8-14,Lego
80786,Action Figure,90.93,22,2-5,Lego
80799,Puzzle,47.35,93,6-12,Lego
80807,Building Blocks,72.69,39,6-12,Lego
80817,Puzzle,34.71,100,2-5,Lego
80822,Teddy Bear,11.91,48,5-10,Lego
80824,RC Car,91.32,79,9-15,Lego
80833,Action Figure,35.54,2,3-6,Lego
80842,Dollhouse,6.69,24,9-15,Lego
80848,Puzzle,5.99,39,3-6,Lego
80857,Action Figure,36.28,39,6-12,Lego
80860,Action Figure,49.9,64,8-14,Lego
80864,Board Game,44.42,80,7-14,Lego
80872,Dollhouse,91.57,61,6-12,Lego
80893,RC Car,62.4,54,2-5,Lego
80899,Action Figure,83.34,12,5-10,Lego
80906,Lego Set,23.82,86,7-14,Lego
80926,Stuffed Elephant,62.95,53,5-10,Lego
80927,Board Game,53.89,48,5-10,Lego
80932,Teddy Bear,50.59,64,6-12,Lego
80944,RC Car,96.8,11,8-14,Lego
80961,Building Blocks,87.95,46,5-10,Lego
80964,Action Figure,71.81,28,2-5,Lego
80972,Dollhouse,57.88,43,7-14,Lego
80976,Action Figure,81.39,25,1-3,Lego
80989,Dollhouse,36.58,10,3-6,Lego
81001,Lego Set,63.64,35,5-10,Lego
81016,Teddy Bear,17.11,12,3-6,Lego
81050,Action Figure,51.27,80,2-5,Lego
81069,Building Blocks,73.37,12,2-5,Lego
81072,Action Figure,21.15,37,9-15,Lego
81087,Building Blocks,18.91,45,9-15,Lego
81094,Building Blocks,76.63,60,1-3,Lego
81100,Teddy Bear,10.94,60,9-15,Lego
81143,Board Game,28.9,44,2-5,Lego
81158,Water Gun,21.85,35,9-15,Lego
81200,Lego Set,68.49,37,6-12,Lego
81205,Water Gun,44.11,57,2-5,Lego
81214,Action Figure,35.76,13,4-7,Lego
81216,Board Game,61.86,60,9-15,Lego
81227,RC Car,5.39,24,3-6,Lego
81250,Action Figure,65.08,38,8-14,Lego
81252,RC Car,50.36,82,9-15,Lego
81266,Water Gun,53.32,26,9-15,Lego
81278,Action Figure,46.53,63,8-14,Lego
81281,Stuffed Elephant,18.07,15,8-14,Lego
81295,Building Blocks,20.41,9,9-15,Lego
81307,Puzzle,9.59,24,7-14,Lego
81313,Building Blocks,64.22,41,4-7,Lego
81339,Building Blocks,10.6,67,5-10,Lego
81357,Lego Set,15.63,20,5-10,Lego
81359,Lego Set,39.3,99,2-5,Lego
81366,Teddy Bear,64.92,27,7-14,Lego
81373,Teddy Bear,48.64,66,3-6,Lego
81384,Teddy Bear,46.18,42,4-7,Lego
81401,Board Game,29.25,83,3-6,Lego
81414,Water Gun,65.8,14,1-3,Lego
81424,Teddy Bear,82.06,26,2-5,Lego
81431,Dollhouse,17.22,80,9-15,Lego
81436,RC Car,32.06,99,5-10,Lego
81439,Teddy Bear,49.56,70,4-7,Lego
81455,Dollhouse,5.99,12,6-12,Lego
81457,Building Blocks,99.55,16,6-12,Lego
81470,Board Game,89.95,43,3-6,Lego
81491,Action Figure,76.87,99,8-14,Lego
81501,RC Car,8.94,98,8-14,Lego
81504,Dollhouse,51.5,18,7-14,Lego
81506,Water Gun,13.74,46,4-7,Lego
81515,Stuffed Elephant,61.81,36,8-14,Lego
81522,Board Game,55.38,83,4-7,Lego
81549,Board Game,62.97,38,1-3,Lego
81600,Building Blocks,85.32,23,3-6,Lego
81617,Lego Set,11.75,31,5-10,Lego
81633,Teddy Bear,28.97,18,4-7,Lego
81638,RC Car,54.0,80,7-14,Lego
81641,Board Game,5.94,14,4-7,Lego
81654,Teddy Bear,94.08,22,9-15,Lego
81671,Lego Set,76.17,69,7-14,Lego
81673,Puzzle,88.23,48,1-3,Lego
81704,Water Gun,54.57,25,4-7,Lego
81712,Action Figure,30.64,44,7-14,Lego
81717,RC Car,98.62,15,2-5,Lego
81724,Dollhouse,30.7,37,2-5,Lego
81734,Action Figure,41.25,43,7-14,Lego
81736,Action Figure,39.67,34,6-12,Lego
81737,Dollhouse,45.23,64,2-5,Lego
81742,Water Gun,61.94,16,7-14,Lego
81776,Action Figure,24.26,60,3-6,Lego
81786,Teddy Bear,52.31,14,5-10,Lego
81802,Puzzle,35.15,77,8-14,Lego
81812,Dollhouse,16.48,41,6-12,Lego
81813,Stuffed Elephant,80.63,65,1-3,Lego
81833,RC Car,75.59,82,9-15,Lego
81838,Water Gun,86.31,71,7-14,Lego
81841,Action Figure,65.96,95,7-14,Lego
81844,Board Game,18.45,48,3-6,Lego
81861,Teddy Bear,34.74,51,6-12,Lego
81868,Board Game,60.9,52,1-3,Lego
81878,Teddy Bear,34.54,50,3-6,Lego
81892,RC Car,51.56,90,3-6,Lego
81895,Action Figure,46.67,24,5-10,Lego
81901,RC Car,44.27,6,9-15,Lego
81906,Teddy Bear,98.38,61,8-14,Lego
81910,Board Game,77.63,23,2-5,Lego
81923,Board Game,87.31,69,4-7,Lego
81925,Board Game,64.4,14,1-3,Lego
81941,Action Figure,14.49,58,7-14,Lego
81946,Board Game,75.01,50,2-5,Lego
81969,Puzzle,62.24,2,7-14,Lego
81974,Building Blocks,77.12,7,6-12,Lego
81987,Action Figure,77.46,24,4-7,Lego
81993,Stuffed Elephant,45.19,81,7-14,Lego
82000,Dollhouse,37.4,54,1-3,Lego
82004,Building Blocks,44.03,34,7-14,Lego
82013,Puzzle,51.6,16,7-14,Lego
82058,Stuffed Elephant,87.38,44,8-14,Lego
82060,Puzzle,39.05,63,4-7,Lego
82070,Action Figure,96.55,52,1-3,Lego
82075,Teddy Bear,11.45,79,2-5,Lego
82081,Building Blocks,36.49,67,8-14,Lego
82092,Water Gun,24.54,21,2-5,Lego
82095,Building Blocks,73.69,8,1-3,Lego
82100,Water Gun,26.29,63,8-14,Lego
82101,Board Game,72.01,67,5-10,Lego
82104,Building Blocks,56.62,15,2-5,Lego
82112,Lego Set,61.51,9,9-15,Lego
82117,Stuffed Elephant,27.44,45,9-15,Lego
82120,Stuffed Elephant,57.22,60,6-12,Lego
82142,Lego Set,81.25,65,9-15,Lego
82167,Board Game,7.3,60,7-14,Lego
82186,Dollhouse,33.76,62,3-6,Lego
82189,Lego Set,83.78,11,8-14,Lego
82200,RC Car,84.81,56,2-5,Lego
82201,Stuffed Elephant,89.79,14,6-12,Lego
82208,RC Car,28.17,13,9-15,Lego
82230,Water Gun,85.72,73,9-15,Lego
82232,Lego Set,61.55,90,3-6,Lego
82238,Building Blocks,32.99,20,1-3,Lego
82243,Lego Set,56.98,19,6-12,Lego
82259,Building Blocks,85.62,6,4-7,Lego
82262,RC Car,14.71,54,1-3,Lego
82280,Puzzle,94.15,14,5-10,Lego
82313,Teddy Bear,29.36,7,2-5,Lego
82320,Water Gun,79.14,31,5-10,Lego
82323,Lego Set,65.75,76,8-14,Lego
82334,Teddy Bear,77.66,91,5-10,Lego
82360,Puzzle,67.82,77,6-12,Lego
82364,Stuffed Elephant,18.75,2,7-14,Lego
82379,Lego Set,37.11,76,7-14,Lego
82390,Lego Set,34.72,42,4-7,Lego
82392,Action Figure,68.34,43,1-3,Lego
82395,Puzzle,95.8,67,1-3,Lego
82406,Puzzle,36.98,23,7-14,Lego
82425,Water Gun,81.62,83,1-3,Lego
82445,Teddy Bear,29.79,4,9-15,Lego
82462,Dollhouse,93.39,91,8-14,Lego
82481,Stuffed Elephant,96.85,13,6-12,Lego
82487,Teddy Bear,78.2,10,3-6,Lego
82506,Stuffed Elephant,74.4,71,5-10,Lego
82508,Board Game,8.52,24,5-10,Lego
82509,Stuffed Elephant,50.53,40,4-7,Lego
82515,Water Gun,52.71,31,6-12,Lego
82521,RC Car,6.83,82,4-7,Lego
82530,RC Car,61.66,57,2-5,Lego
82539,Building Blocks,71.03,20,9-15,Lego
82563,Teddy Bear,48.48,23,2-5,Lego
82580,Board Game,82.7,68,6-12,Lego
82587,RC Car,49.21,73,8-14,Lego
82593,Action Figure,20.13,22,9-15,Lego
82604,Board Game,27.11,12,5-10,Lego
82608,Building Blocks,36.13,1,8-14,Lego
82619,Teddy Bear,59.05,82,1-3,Lego
82627,Lego Set,57.65,6,5-10,Lego
82630,Teddy Bear,38.72,75,1-3,Lego
82642,RC Car,12.84,15,6-12,Lego
82643,Building Blocks,21.96,90,1-3,Lego
82663,Building Blocks,12.04,23,6-12,Lego
82673,Action Figure,14.58,17,3-6,Lego
82675,Building Blocks,6.19,99,3-6,Lego
82691,Building Blocks,75.01,83,5-10,Lego
82699,Building Blocks,25.1,60,6-12,Lego
82703,Action Figure,5.02,69,5-10,Lego
82712,RC Car,34.77,13,2-5,Lego
82718,Board Game,36.28,21,4-7,Lego
82729,Dollhouse,39.37,79,1-3,Lego
82764,Water Gun,73.27,45,3-6,Lego
82817,Dollhouse,56.28,20,8-14,Lego
82840,Building Blocks,40.13,22,4-7,Lego
82844,Building Blocks,55.37,33,5-10,Lego
82847,Lego Set,57.14,33,6-12,Lego
82848,RC Car,39.36,16,6-12,Lego
82861,Stuffed Elephant,77.47,9,7-14,Lego
82868,Teddy Bear,46.22,17,5-10,Lego
82884,Stuffed Elephant,33.16,57,7-14,Lego
82920,RC Car,8.84,40,4-7,Lego
82933,Water Gun,92.9,27,4-7,Lego
82934,Teddy Bear,52.52,41,2-5,Lego
82937,Board Game,36.97,79,4-7,Lego
82941,Puzzle,20.64,80,8-14,Lego
82953,Teddy Bear,73.41,27,8-14,Lego
82965,RC Car,19.57,85,9-15,Lego
82973,Building Blocks,95.55,98,2-5,Lego
82988,Water Gun,74.97,4,7-14,Lego
82994,Puzzle,75.09,28,3-6,Lego
82997,Stuffed Elephant,44.96,16,8-14,Lego
83012,Stuffed Elephant,66.99,89,4-7,Lego
83024,Dollhouse,72.71,22,2-5,Lego
83027,Stuffed Elephant,35.74,35,5-10,Lego
83028,Dollhouse,76.12,92,4-7,Lego
83040,Teddy Bear,16.66,65,8-14,Lego
83041,Building Blocks,18.78,38,2-5,Lego
83044,Water Gun,71.5,37,9-15,Lego
83062,RC Car,83.3,72,7-14,Lego
83066,Action Figure,49.55,47,7-14,Lego
83068,Board Game,91.8,69,3-6,Lego
83076,Action Figure,92.65,100,5-10,Lego
83078,Puzzle,16.63,71,8-14,Lego
83081,Stuffed Elephant,71.57,59,2-5,Lego
83089,Stuffed Elephant,30.77,69,2-5,Lego
83096,Building Blocks,65.9,2,2-5,Lego
83117,Building Blocks,53.92,21,2-5,Lego
83118,Action Figure,95.73,20,7-14,Lego
83119,RC Car,49.31,36,1-3,Lego
83122,Board Game,56.22,3,9-15,Lego
83135,Action Figure,16.26,31,5-10,Lego
83161,Puzzle,58.99,37,9-15,Lego
83163,Puzzle,63.52,5,9-15,Lego
83180,Dollhouse,89.14,79,9-15,Lego
83187,Puzzle,36.42,76,1-3,Lego
83194,Dollhouse,80.3,89,1-3,Lego
83205,Stuffed Elephant,60.78,3,2-5,Lego
83230,Board Game,39.51,37,7-14,Lego
83237,RC Car,43.36,72,3-6,Lego
83238,Board Game,87.5,9,2-5,Lego
83239,Teddy Bear,68.93,34,9-15,Lego
83249,Water Gun,72.1,46,2-5,Lego
83268,Water Gun,59.99,64,1-3,Lego
83272,Stuffed Elephant,31.59,33,6-12,Lego
83302,Water Gun,51.63,19,6-12,Lego
83333,Building Blocks,59.15,50,2-5,Lego
83338,Puzzle,60.04,47,2-5,Lego
83345,RC Car,35.4,59,2-5,Lego
83350,Dollhouse,34.28,89,5-10,Lego
83354,Stuffed Elephant,35.11,24,5-10,Lego
83372,Stuffed Elephant,54.3,82,6-12,Lego
83383,Teddy Bear,21.71,76,3-6,Lego
83405,Action Figure,60.04,55,7-14,Lego
83422,Building Blocks,41.33,95,4-7,Lego
83433,Puzzle,90.2,38,1-3,Lego
83439,Stuffed Elephant,43.3,48,7-14,Lego
83446,Board Game,17.69,36,1-3,Lego
83449,Lego Set,42.29,85,8-14,Lego
83451,Lego Set,92.36,75,7-14,Lego
83456,Lego Set,48.88,68,7-14,Lego
83460,Stuffed Elephant,44.88,43,7-14,Lego
83489,Puzzle,36.04,36,6-12,Lego
83500,Stuffed Elephant,9.39,37,8-14,Lego
83505,Board Game,44.68,28,6-12,Lego
83507,Stuffed Elephant,27.3,100,2-5,Lego
83514,Stuffed Elephant,12.53,43,7-14,Lego
83517,Board Game,80.09,63,5-10,Lego
83539,Dollhouse,97.01,7,2-5,Lego
83542,Board Game,66.64,22,8-14,Lego
83554,Building Blocks,48.12,18,4-7,Lego
83559,RC Car,31.08,97,8-14,Lego
83562,Water Gun,57.52,53,4-7,Lego
83566,Action Figure,5.03,10,6-12,Lego
83569,Action Figure,76.62,81,8-14,Lego
83571,Water Gun,70.36,88,8-14,Lego
83586,Stuffed Elephant,63.09,28,2-5,Lego
83597,Puzzle,55.44,34,7-14,Lego
83610,RC Car,37.76,46,4-7,Lego
83617,Dollhouse,21.14,17,2-5,Lego
83630,Stuffed Elephant,15.01,73,6-12,Lego
83633,Teddy Bear,86.45,26,3-6,Lego
83651,Dollhouse,13.83,46,4-7,Lego
83665,Stuffed Elephant,69.67,6,1-3,Lego
83668,Stuffed Elephant,6.11,44,9-15,Lego
83680,RC Car,77.4,1,9-15,Lego
83708,Building Blocks,70.45,50,2-5,Lego
83710,Stuffed Elephant,19.63,39,9-15,Lego
83712,Dollhouse,63.05,90,5-10,Lego
83714,Puzzle,30.6,86,7-14,Lego
83720,RC Car,16.12,25,4-7,Lego
83740,Water Gun,6.17,30,2-5,Lego
83763,Stuffed Elephant,80.17,75,8-14,Lego
83782,Water Gun,9.0,89,7-14,Lego
83787,Building Blocks,43.87,98,2-5,Lego
83797,Water Gun,9.15,69,4-7,Lego
83806,Board Game,7.68,52,4-7,Lego
83821,Action Figure,24.99,95,4-7,Lego
83846,Action Figure,60.2,43,6-12,Lego
